idConfiguration,ACK,BIB,BOLD_ACK,BREF,EMAIL,JS_FOOTNOTESIZE,JS_SCRIPTSIZE,JS_STYLE,JS_TINY,LONG_ACK,LONG_AFFILIATION,PARAGRAPH_ACK,PL_FOOTNOTE,VARY_LATEX,bref_size,cserver_size,vspace_bib,nbPages
159,true,true,false,true,false,false,true,true,false,true,false,true,false,true,0.9,0.9,4.6,5
491,true,true,false,true,false,false,true,true,false,false,false,true,true,true,1,0.9,1,5
4,true,true,false,true,false,false,false,true,true,true,false,true,false,true,0.8,0.9,1,4
454,true,true,true,true,false,false,false,true,true,true,false,false,true,true,0.9,0.7,0.9,4
282,true,true,false,true,false,false,false,true,true,true,false,true,false,true,0.8,0.7,2.7,4
369,true,true,false,true,false,false,true,true,false,true,false,true,true,true,0.9,0.8,4.4,5
156,true,true,true,true,true,false,true,true,false,true,true,false,false,true,0.7,0.8,4.9,5
49,true,true,false,true,true,false,false,true,true,true,true,true,false,true,1,0.7,5,4
114,false,true,false,true,true,false,false,true,true,false,true,false,true,true,1,0.7,3.2,4
53,true,true,true,true,true,false,false,true,true,true,true,false,false,true,0.7,0.7,2.8,4
436,true,true,false,true,false,false,true,true,false,true,true,true,true,true,1,0.9,3.7,5
404,false,true,false,true,false,false,true,true,false,false,true,false,true,true,0.7,0.8,4.6,5
118,true,true,false,true,false,false,true,true,false,false,false,true,true,true,0.9,0.9,4.9,5
19,true,true,true,true,false,false,true,true,false,false,true,false,true,true,0.7,0.8,3.4,5
437,true,true,true,true,false,false,true,true,false,true,true,false,false,true,1,0.8,1.7,5
457,true,true,false,true,false,false,false,true,true,false,false,true,true,true,0.8,0.7,4.5,4
215,false,true,false,true,true,false,true,true,false,false,true,false,false,true,0.9,0.8,3.4,5
362,true,true,false,true,false,false,false,true,true,true,true,true,true,true,1,0.9,3.7,5
413,true,true,true,true,false,false,false,true,true,false,false,false,true,true,0.8,0.7,1.9,4
58,false,true,false,true,false,false,false,true,true,false,false,false,false,true,0.7,0.7,1.6,4
275,true,true,false,true,true,false,false,true,true,false,true,true,true,true,0.7,0.8,3,4
184,true,true,true,true,false,false,true,true,false,true,true,false,false,true,0.8,0.8,1.9,5
395,true,true,true,true,true,false,false,true,true,true,true,false,false,true,1,0.9,4.3,4
48,true,true,true,true,false,false,true,true,false,true,true,false,true,true,0.7,0.9,4.3,5
56,true,true,true,true,true,false,false,true,true,false,true,false,true,true,0.9,0.8,3.9,4
195,true,true,false,true,false,false,false,true,true,true,false,true,false,true,0.7,0.7,2.8,4
309,true,true,true,true,true,false,false,true,true,true,true,false,false,true,0.7,0.7,0.5,4
405,true,true,false,true,false,false,false,true,true,true,false,true,false,true,0.8,0.7,3.6,4
191,true,true,true,true,true,false,false,true,true,false,true,false,true,true,1,0.9,4,5
213,true,true,true,true,false,false,true,true,false,true,false,false,false,true,1,0.9,2.2,5
323,true,true,true,true,true,false,true,true,false,false,true,false,true,true,1,0.7,0.5,5
223,true,true,false,true,true,false,true,true,false,true,true,true,false,true,1,0.9,3.2,5
430,true,true,true,true,true,false,false,true,true,true,true,false,false,true,0.8,0.7,5,4
249,true,true,true,true,false,false,false,true,true,false,false,false,false,true,0.9,0.7,4.8,4
34,true,true,true,true,true,false,true,true,false,true,true,false,false,true,0.9,0.7,5,4
271,true,true,false,true,true,false,true,true,false,false,true,true,false,true,0.7,0.9,0.2,5
322,true,true,false,true,false,false,true,true,false,true,false,true,false,true,0.7,0.9,4.5,5
104,false,true,false,true,true,false,false,true,true,false,true,false,true,true,0.9,0.9,2,4
192,true,true,false,true,false,false,true,true,false,false,true,true,false,true,1,0.8,2.5,5
349,true,true,false,true,false,false,true,true,false,true,false,true,false,true,1,0.9,0.5,5
419,false,true,false,true,false,false,true,true,false,false,false,false,false,true,1,0.8,2.1,5
296,true,true,true,true,false,false,true,true,false,false,false,false,false,true,0.8,0.8,2.9,5
317,true,true,true,true,false,false,false,true,true,false,false,false,false,true,1,0.8,0.8,4
198,true,true,false,true,false,false,true,true,false,false,true,true,false,true,0.9,0.7,3.9,5
227,true,true,false,true,false,false,true,true,false,false,true,true,false,true,0.8,0.7,1.2,5
420,true,true,true,true,false,false,false,true,true,true,false,false,true,true,0.7,0.8,1.3,4
441,true,true,true,true,false,false,true,true,false,true,true,false,false,true,0.9,0.8,4.3,5
166,false,true,false,true,false,false,true,true,false,false,true,false,true,true,0.9,0.8,4.6,5
71,true,true,false,true,false,false,true,true,false,true,false,true,false,true,0.8,0.9,3.7,5
268,true,true,false,true,false,false,false,true,true,true,false,true,true,true,0.8,0.8,1,4
139,true,true,false,true,false,false,false,true,true,true,false,true,true,true,0.7,0.9,0.1,5
82,true,true,true,true,false,false,true,true,false,false,false,false,true,true,0.8,0.8,3.5,5
440,true,true,true,true,false,false,true,true,false,true,false,false,false,true,1,0.9,2.7,5
274,true,true,false,true,false,false,false,true,true,true,false,true,false,true,0.7,0.9,0.8,4
107,true,true,false,true,false,false,true,true,false,false,true,true,true,true,1,0.8,1.4,5
186,true,true,true,true,false,false,false,true,true,true,true,false,true,true,0.8,0.7,1.7,4
388,true,true,true,true,true,false,true,true,false,true,true,false,true,true,1,0.9,2.8,5
482,true,true,true,true,false,false,false,true,true,false,false,false,true,true,0.8,0.8,1.9,4
341,true,true,false,true,false,false,true,true,false,false,true,true,false,true,0.8,0.8,0.4,5
248,true,true,false,true,true,false,true,true,false,true,true,true,true,true,0.9,0.8,1.3,5
489,false,true,false,true,false,false,true,true,false,false,true,false,true,true,0.7,0.9,4.1,5
364,true,true,true,true,false,false,false,true,true,false,true,false,false,true,1,0.7,3.1,4
376,true,true,true,true,false,false,true,true,false,false,false,false,true,true,0.8,0.8,0.8,5
23,true,true,true,true,false,false,true,true,false,true,false,false,false,true,1,0.7,3.5,5
427,true,true,false,true,false,false,false,true,true,true,false,true,false,true,0.8,0.9,2.2,4
391,true,true,true,true,false,false,true,true,false,true,true,false,false,true,1,0.7,1.9,5
7,true,true,true,true,false,false,false,true,true,false,false,false,false,true,0.8,0.9,5,4
41,true,true,true,true,true,false,true,true,false,false,true,false,true,true,0.9,0.7,2.1,5
138,false,true,false,true,true,false,false,true,true,false,true,false,true,true,1,0.7,0.9,4
312,true,true,true,true,false,false,true,true,false,true,true,false,false,true,0.7,0.8,3.3,5
432,true,true,true,true,true,false,true,true,false,true,true,false,false,true,0.8,0.9,4.2,5
201,true,true,false,true,false,false,true,true,false,true,false,true,true,true,0.9,0.9,4.8,5
339,true,true,false,true,false,false,true,true,false,false,false,true,true,true,0.8,0.9,0.3,5
43,true,true,true,true,true,false,true,true,false,true,true,false,true,true,1,0.7,4.9,5
157,true,true,true,true,false,false,true,true,false,true,false,false,false,true,0.8,0.9,0.9,5
226,true,true,true,true,false,false,false,true,true,true,false,false,false,true,0.8,0.9,3.1,4
414,false,true,false,true,false,false,false,true,true,false,false,false,true,true,0.8,0.9,0.3,4
468,true,true,true,true,false,false,false,true,true,false,false,false,false,true,1,0.8,2.2,4
345,false,true,false,true,false,false,false,true,true,false,true,false,true,true,0.8,0.8,4.8,4
361,true,true,true,true,false,false,false,true,true,false,false,false,true,true,1,0.9,0.3,5
110,true,true,true,true,false,false,false,true,true,true,false,false,true,true,0.7,0.8,3.3,4
101,false,true,false,true,false,false,true,true,false,false,true,false,false,true,0.7,0.7,0.4,4
185,true,true,true,true,false,false,false,true,true,false,false,false,false,true,0.9,0.7,2.9,4
314,false,true,false,true,true,false,false,true,true,false,true,false,false,true,1,0.7,4.5,4
411,true,true,false,true,false,false,true,true,false,false,false,true,false,true,0.8,0.8,1.8,5
219,true,true,true,true,false,false,false,true,true,true,true,false,false,true,0.8,0.8,4.4,4
252,true,true,true,true,false,false,false,true,true,true,true,false,true,true,1,0.7,2.1,4
52,true,true,false,true,true,false,true,true,false,true,true,true,false,true,0.8,0.8,0.8,5
423,true,true,true,true,true,false,false,true,true,true,true,false,true,true,0.9,0.8,0.8,4
494,true,true,true,true,true,false,false,true,true,false,true,false,true,true,0.8,0.7,2.8,4
287,true,true,false,true,false,false,false,true,true,true,false,true,false,true,0.7,0.9,1.6,4
260,true,true,true,true,false,false,false,true,true,false,false,false,false,true,1,0.8,1.9,4
61,true,true,false,true,true,false,true,true,false,false,true,true,true,true,1,0.9,3.9,5
452,true,true,true,true,false,false,false,true,true,false,false,false,true,true,1,0.8,1.1,4
125,true,true,true,true,false,false,false,true,true,true,true,false,true,true,0.7,0.7,4.7,4
122,true,true,true,true,false,false,true,true,false,true,false,false,false,true,0.8,0.8,1.1,5
365,true,true,true,true,false,false,true,true,false,true,false,false,false,true,1,0.8,0.1,5
205,true,true,true,true,false,false,false,true,true,false,true,false,true,true,1,0.7,0.6,4
51,true,true,false,true,false,false,false,true,true,true,false,true,true,true,0.9,0.7,1.6,4
72,true,true,true,true,false,false,true,true,false,true,true,false,true,true,0.9,0.9,4.3,5
63,true,true,false,true,false,false,false,true,true,false,false,true,false,true,1,0.8,3.1,4
165,true,true,false,true,false,false,true,true,false,true,true,true,true,true,0.9,0.7,2.2,5
356,true,true,false,true,false,false,false,true,true,true,false,true,false,true,1,0.8,2.9,4
135,true,true,false,true,true,false,true,true,false,true,true,true,true,true,0.8,0.8,0.8,5
321,false,true,false,true,true,false,false,true,true,false,true,false,true,true,1,0.8,2.6,4
189,true,true,false,true,false,false,false,true,true,true,true,true,false,true,0.8,0.9,1.2,4
164,true,true,false,true,false,false,true,true,false,true,true,true,false,true,0.9,0.8,3.4,5
335,true,true,false,true,true,false,true,true,false,false,true,true,false,true,0.9,0.8,4.8,5
21,true,true,true,true,false,false,false,true,true,false,false,false,true,true,1,0.8,3.5,4
144,false,true,false,true,true,false,true,true,false,false,true,false,true,true,0.8,0.8,4.7,5
32,true,true,false,true,false,false,false,true,true,true,false,true,false,true,0.8,0.8,2.7,4
421,true,true,false,true,false,false,true,true,false,true,true,true,true,true,1,0.7,4.2,5
478,true,true,true,true,false,false,true,true,false,true,false,false,true,true,0.7,0.7,4.2,5
231,true,true,false,true,false,false,false,true,true,false,true,true,true,true,0.8,0.9,1.7,5
133,true,true,true,true,false,false,false,true,true,true,false,false,true,true,0.7,0.9,0.4,4
392,true,true,true,true,true,false,true,true,false,true,true,false,false,true,0.7,0.9,3.9,5
270,true,true,true,true,true,false,false,true,true,true,true,false,false,true,1,0.9,2.3,4
3,true,true,true,true,false,false,false,true,true,false,true,false,true,true,1,0.8,4.2,4
272,true,true,true,true,false,false,true,true,false,false,false,false,false,true,0.7,0.7,2.2,4
232,true,true,false,true,true,false,false,true,true,true,true,true,false,true,1,0.7,4.7,4
352,true,true,true,true,false,false,true,true,false,true,true,false,true,true,0.8,0.8,4.3,5
167,true,true,false,true,false,false,true,true,false,false,false,true,false,true,1,0.7,2.2,5
498,true,true,true,true,false,false,true,true,false,false,true,false,false,true,0.9,0.8,3.7,5
220,true,true,true,true,false,false,true,true,false,true,true,false,true,true,0.8,0.7,0.6,5
337,true,true,true,true,false,false,true,true,false,true,false,false,true,true,1,0.9,1.9,5
253,true,true,false,true,true,false,false,true,true,true,true,true,false,true,0.9,0.7,2.7,4
429,true,true,true,true,false,false,true,true,false,false,false,false,false,true,0.9,0.7,2.1,4
33,true,true,true,true,false,false,false,true,true,true,true,false,false,true,0.7,0.9,4,4
315,true,true,false,true,true,false,false,true,true,false,true,true,true,true,0.9,0.8,4.7,4
143,true,true,false,true,false,false,true,true,false,false,true,true,true,true,0.7,0.9,1.8,5
251,false,true,false,true,false,false,true,true,false,false,false,false,false,true,0.8,0.7,0.3,4
397,true,true,false,true,false,false,true,true,false,true,false,true,false,true,0.7,0.8,2.8,5
108,true,true,true,true,false,false,false,true,true,true,true,false,true,true,0.8,0.7,0.9,4
40,true,true,false,true,false,false,false,true,true,true,true,true,false,true,0.7,0.7,4.8,4
10,true,true,true,true,true,false,true,true,false,false,true,false,true,true,1,0.8,1.7,5
175,true,true,true,true,false,false,false,true,true,false,true,false,false,true,0.7,0.7,4.2,4
481,true,true,false,true,false,false,false,true,true,true,false,true,true,true,0.7,0.7,3.4,4
424,true,true,true,true,false,false,true,true,false,false,true,false,true,true,1,0.9,4,5
112,true,true,false,true,false,false,true,true,false,true,false,true,true,true,0.8,0.8,3.6,5
103,true,true,true,true,false,false,true,true,false,false,false,false,false,true,0.9,0.9,0.4,5
333,true,true,true,true,false,false,true,true,false,true,false,false,true,true,0.9,0.7,3.1,5
351,true,true,true,true,false,false,true,true,false,false,false,false,false,true,0.8,0.7,2.5,4
64,true,true,true,true,true,false,true,true,false,true,true,false,true,true,0.8,0.8,1.6,5
458,true,true,true,true,true,false,false,true,true,false,true,false,true,true,0.8,0.8,4.4,4
401,true,true,false,true,true,false,true,true,false,true,true,true,false,true,1,0.8,0.1,5
216,true,true,true,true,true,false,false,true,true,false,true,false,true,true,1,0.7,0.9,4
16,true,true,true,true,false,false,false,true,true,true,false,false,true,true,1,0.7,2.5,4
60,false,true,false,true,true,false,false,true,true,false,true,false,true,true,0.9,0.9,1.1,4
474,true,true,true,true,true,false,true,true,false,false,true,false,false,true,0.7,0.9,1,5
394,true,true,true,true,false,false,true,true,false,false,true,false,true,true,1,0.9,3.7,5
402,true,true,true,true,false,false,false,true,true,false,false,false,true,true,0.7,0.9,1.1,4
170,true,true,true,true,true,false,false,true,true,true,true,false,true,true,1,0.8,4.8,4
78,true,true,true,true,false,false,false,true,true,true,false,false,false,true,1,0.8,4.2,4
155,true,true,false,true,true,false,false,true,true,true,true,true,false,true,1,0.7,4.4,4
69,true,true,true,true,false,false,false,true,true,true,false,false,false,true,1,0.8,0.6,4
17,true,true,false,true,true,false,true,true,false,true,true,true,true,true,0.7,0.9,3.7,5
306,true,true,true,true,true,false,true,true,false,false,true,false,true,true,0.9,0.7,0.5,5
467,true,true,false,true,false,false,false,true,true,true,false,true,true,true,0.7,0.7,3.3,4
435,true,true,true,true,true,false,true,true,false,true,true,false,false,true,0.7,0.7,3.5,4
197,true,true,true,true,false,false,true,true,false,false,false,false,false,true,0.7,0.7,1.2,4
83,true,true,true,true,false,false,true,true,false,true,false,false,false,true,1,0.9,3.2,5
229,true,true,true,true,false,false,false,true,true,false,false,false,true,true,0.9,0.8,4.5,4
488,true,true,false,true,false,false,true,true,false,true,false,true,true,true,0.8,0.9,2.1,5
496,true,true,false,true,false,false,false,true,true,true,true,true,false,true,0.7,0.9,0.7,4
15,false,true,false,true,true,false,false,true,true,false,true,false,false,true,1,0.7,2.6,4
81,true,true,false,true,false,false,true,true,false,true,true,true,true,true,0.9,0.9,2.7,5
278,true,true,true,true,true,false,false,true,true,true,true,false,true,true,1,0.8,4.7,4
177,true,true,true,true,false,false,false,true,true,false,true,false,true,true,1,0.9,3.9,5
262,true,true,true,true,true,false,false,true,true,false,true,false,true,true,0.7,0.7,3.1,4
470,true,true,true,true,false,false,false,true,true,true,true,false,true,true,1,0.9,0.1,5
171,true,true,false,true,false,false,false,true,true,false,false,true,true,true,0.7,0.9,2.5,4
203,true,true,true,true,false,false,false,true,true,true,true,false,false,true,0.9,0.7,1.9,4
293,true,true,true,true,false,false,false,true,true,true,true,false,false,true,1,0.7,4.2,4
415,true,true,false,true,false,false,false,true,true,true,false,true,true,true,1,0.9,1,5
302,true,true,true,true,true,false,true,true,false,false,true,false,false,true,1,0.8,3.9,5
207,true,true,false,true,false,false,false,true,true,true,false,true,true,true,1,0.7,3.3,4
500,true,true,true,true,true,false,false,true,true,true,true,false,true,true,1,0.8,0,5
152,false,true,false,true,false,false,false,true,true,false,false,false,true,true,0.9,0.8,4.7,4
400,true,true,true,true,false,false,true,true,false,false,false,false,false,true,1,0.9,2.3,5
68,true,true,false,true,true,false,true,true,false,false,true,true,false,true,0.8,0.7,2.8,5
142,true,true,true,true,true,false,false,true,true,true,true,false,true,true,0.9,0.7,0.7,4
168,true,true,true,true,false,false,false,true,true,true,false,false,false,true,0.8,0.9,2.1,4
84,true,true,false,true,true,false,true,true,false,true,true,true,false,true,0.9,0.9,1.9,5
134,true,true,true,true,false,false,false,true,true,false,false,false,true,true,0.9,0.9,1.7,4
343,true,true,false,true,false,false,true,true,false,true,false,true,true,true,1,0.7,1.6,5
208,false,true,false,true,false,false,false,true,true,false,false,false,true,true,0.8,0.7,2.4,4
75,true,true,false,true,false,false,false,true,true,false,false,true,false,true,0.8,0.9,4.7,4
255,true,true,false,true,false,false,false,true,true,true,false,true,false,true,0.9,0.8,2.1,4
38,true,true,false,true,false,false,true,true,false,true,false,true,true,true,0.8,0.8,3.8,5
374,true,true,false,true,true,false,false,true,true,false,true,true,false,true,0.9,0.7,1.6,4
105,true,true,false,true,false,false,false,true,true,false,false,true,false,true,0.8,0.7,2.4,4
281,true,true,true,true,true,false,false,true,true,true,true,false,false,true,0.9,0.8,2.9,4
485,true,true,false,true,false,false,false,true,true,true,false,true,false,true,0.9,0.9,0.6,4
466,true,true,false,true,false,false,false,true,true,true,false,true,false,true,1,0.8,2.2,4
292,false,true,false,true,false,false,false,true,true,false,false,false,false,true,0.7,0.7,3,4
290,false,true,false,true,false,false,true,true,false,false,true,false,false,true,0.9,0.9,0.8,5
45,true,true,true,true,false,false,true,true,false,true,false,false,false,true,0.7,0.8,2.9,5
417,true,true,false,true,false,false,true,true,false,true,true,true,true,true,0.9,0.9,4.9,5
188,true,true,true,true,true,false,true,true,false,true,true,false,false,true,0.8,0.8,3.7,5
280,true,true,true,true,false,false,false,true,true,false,true,false,true,true,0.7,0.7,2.5,4
73,true,true,false,true,true,false,true,true,false,false,true,true,false,true,1,0.7,3.1,5
129,true,true,true,true,false,false,false,true,true,true,true,false,false,true,0.8,0.7,3.2,4
147,true,true,false,true,false,false,true,true,false,true,false,true,true,true,1,0.7,2.4,5
59,false,true,false,true,false,false,true,true,false,false,false,false,false,true,0.9,0.7,2.1,4
77,true,true,true,true,true,false,true,true,false,true,true,false,true,true,0.9,0.7,3.7,5
347,true,true,false,true,false,false,true,true,false,true,false,true,false,true,1,0.9,2.9,5
12,true,true,true,true,false,false,true,true,false,false,false,false,true,true,0.8,0.8,4,5
328,true,true,true,true,true,false,false,true,true,false,true,false,false,true,0.9,0.7,2.5,4
111,true,true,false,true,false,false,false,true,true,true,false,true,true,true,0.7,0.9,2.6,5
300,true,true,true,true,false,false,true,true,false,false,false,false,false,true,1,0.8,4.2,5
50,true,true,false,true,false,false,false,true,true,true,false,true,true,true,1,0.7,2.2,4
379,true,true,true,true,false,false,false,true,true,true,false,false,true,true,0.7,0.7,4.7,4
443,true,true,false,true,false,false,true,true,false,true,false,true,true,true,0.9,0.9,2.1,5
461,true,true,false,true,false,false,true,true,false,false,false,true,false,true,0.7,0.8,4.7,5
340,true,true,false,true,false,false,false,true,true,true,false,true,false,true,0.9,0.8,4.5,4
115,true,true,false,true,false,false,true,true,false,true,true,true,false,true,1,0.7,0.1,5
57,true,true,true,true,false,false,true,true,false,false,false,false,false,true,0.9,0.8,1.3,5
31,false,true,false,true,false,false,true,true,false,false,true,false,true,true,1,0.9,1.9,5
409,true,true,false,true,false,false,false,true,true,true,false,true,false,true,0.7,0.7,3.5,4
359,true,true,false,true,false,false,false,true,true,true,false,true,false,true,1,0.7,1.8,4
355,true,true,true,true,false,false,true,true,false,true,true,false,false,true,0.8,0.7,3.9,4
137,true,true,true,true,true,false,true,true,false,false,true,false,true,true,1,0.9,1.9,5
225,true,true,false,true,false,false,false,true,true,true,false,true,true,true,0.8,0.7,0.9,4
212,true,true,true,true,false,false,false,true,true,true,false,false,false,true,0.7,0.8,1.8,4
257,true,true,false,true,false,false,false,true,true,true,false,true,false,true,0.9,0.9,1.2,4
222,true,true,false,true,false,false,false,true,true,false,false,true,true,true,1,0.7,2.3,4
269,true,true,true,true,true,false,false,true,true,false,true,false,false,true,0.7,0.8,3,4
297,true,true,true,true,false,false,false,true,true,false,true,false,true,true,0.7,0.7,1.6,4
460,true,true,true,true,false,false,true,true,false,false,false,false,false,true,1,0.8,1.1,5
487,true,true,true,true,true,false,false,true,true,false,true,false,true,true,0.8,0.9,0,4
476,true,true,true,true,true,false,false,true,true,false,true,false,false,true,0.8,0.7,2.2,4
